file_idx,smiles,am1_barrier,dft_barrier,split
333,C(=C(\C(=O)Nc1ccccc1)/Cl)(/Cl)\c1ccccc1,24.90574699508324,15.1424001624855,train
334,C(=C(\C(=O)N(C)C)/Cl)(/Cl)\c1ccccc1,25.998857063344285,23.99150556248117,train
335,C(=C(\C(=O)OC)/Cl)(/Cl)\c1ccccc1,21.361324204684514,17.309778887501466,train
336,C(=C(\C(=O)c1ccccc1)/Cl)(/Cl)\c1ccccc1,25.455792215038464,21.690663862100905,train
337,C(=C(\C(=O)C)/Br)(/Cl)\c1ccccc1,25.343202357241065,16.224291737601106,train
338,C(=C(\C=O)/Br)(/Cl)\c1ccccc1,18.317436643608502,12.930142637109157,train
339,C(=C(\C(=O)N)/Br)(/Cl)\c1ccccc1,25.025318351100204,19.38051633739974,train
340,C(=C(\C(=O)NC)/Br)(/Cl)\c1ccccc1,24.86910899861359,21.00894158754727,train
341,C(=C(\C(=O)Nc1ccccc1)/Br)(/Cl)\c1ccccc1,23.06905647370371,14.71394316245437,test
342,C(=C(\C(=O)N(C)C)/Br)(/Cl)\c1ccccc1,22.03823192745151,24.792628537586552,train
343,C(=C(\C(=O)OC)/Br)(/Cl)\c1ccccc1,20.150897188104253,17.198316062610957,train
344,C(=C(\C(=O)c1ccccc1)/Br)(/Cl)\c1ccccc1,24.98366492094174,21.6944351373104,train
345,C(=C(\C(=O)C)/c1ccccc1)(/Cl)\c1ccccc1,28.72198428321488,17.2101193373436,test
346,C(=C(\C=O)/c1ccccc1)(/Cl)\c1ccccc1,23.731444011647515,18.10588186247685,train
347,C(=C(\C(=O)N)/c1ccccc1)(/Cl)\c1ccccc1,30.363828248478523,25.719784887584183,test
348,C(=C(\C(=O)NC)/c1ccccc1)(/Cl)\c1ccccc1,30.3910030307496,21.69637411235044,train
349,C(=C(\C(=O)Nc1ccccc1)/c1ccccc1)(/Cl)\c1ccccc1,28.85087808135095,17.02236506257009,train
350,C(=C(\C(=O)N(C)C)/c1ccccc1)(/Cl)\c1ccccc1,28.490737941915736,28.83626363738472,train
351,C(=C(\C(=O)OC)/c1ccccc1)(/Cl)\c1ccccc1,24.71315378263551,20.45548031229885,train
352,C(=C(\C(=O)c1ccccc1)/c1ccccc1)(/Cl)\c1ccccc1,29.29538257618076,23.12901936242156,train
353,C(=C\C(=O)C)(/Cl)\c1ccccc1,24.50045360461769,16.509547589882914,train
354,C(=C\C=O)(/Cl)\c1ccccc1,23.80911651444993,16.13370332739123,train
355,C(=C\C(=O)N)(/Cl)\c1ccccc1,30.43839261171101,21.46025904015744,train
356,C(=C\C(=O)NC)(/Cl)\c1ccccc1,27.42641722369172,23.014100267557183,train
357,C(=C\C(=O)Nc1ccccc1)(/Cl)\c1ccccc1,28.279241469826587,19.67568606249131,train
358,C(=C\C(=O)N(C)C)(/Cl)\c1ccccc1,29.524955863855503,22.774889737498825,train
359,C(=C\C(=O)OC)(/Cl)\c1ccccc1,23.34471042619701,19.60935680254977,train
360,C(=C\C(=O)c1ccccc1)(/Cl)\c1ccccc1,25.46145827505273,16.502606812448448,train
361,C(=C(\C(=O)C)/C)/Cl,18.52372349137225,14.66419872754301,train
362,C(=C(\C=O)/C)/Cl,15.0548588316325,13.227529947575931,train
363,C(=C(\C(=O)N)/C)/Cl,19.01070544834401,16.932585500009623,train
364,C(=C(\C(=O)NC)/C)/Cl,19.131751432134497,17.95055427748821,train
365,C(=C(\C(=O)Nc1ccccc1)/C)/Cl,16.99979586909482,13.76572853993764,train
366,C(=C(\C(=O)N(C)C)/C)/Cl,22.322054520253523,23.2476325499556,train
367,C(=C(\C(=O)OC)/C)/Cl,11.943019043238753,15.962320527407314,train
368,C(=C(\C(=O)c1ccccc1)/C)/Cl,17.38418121790212,16.152673280022896,test
369,C(=C(\C(=O)C)/Cl)/Cl,12.832654570451504,10.850959037501866,train
370,C(=C(\C=O)/Cl)/Cl,13.564710523408005,8.830986337496824,train
371,C(=C(\C(=O)N)/Cl)/Cl,17.48161943400375,13.982096187373829,train
372,C(=C(\C(=O)NC)/Cl)/Cl,15.149786480624735,14.311452112476104,train
373,C(=C(\C(=O)Nc1ccccc1)/Cl)/Cl,16.664102540920325,12.102997237548152,train
374,C(=C(\C(=O)N(C)C)/Cl)/Cl,16.9834998182645,15.050170212371654,test
375,C(=C(\C(=O)OC)/Cl)/Cl,10.889877679663764,10.41196631231685,train
376,C(=C(\C(=O)c1ccccc1)/Cl)/Cl,12.300291771619223,11.486679287302197,train
377,C(=C(\C(=O)C)/Br)/Cl,15.088723124885508,10.221614187337307,train
378,C(=C(\C=O)/Br)/Cl,12.761441040584009,8.1675745123448,train
379,C(=C(\C(=O)N)/Br)/Cl,13.970021217612754,9.01178163738564,train
380,C(=C(\C(=O)NC)/Br)/Cl,13.822847215004758,13.74475686264418,train
381,C(=C(\C(=O)Nc1ccccc1)/Br)/Cl,11.943599871357508,9.914170562639129,train
382,C(=C(\C(=O)N(C)C)/Br)/Cl,14.950257440271502,17.431432312486095,train
383,C(=C(\C(=O)OC)/Br)/Cl,10.310159321018736,9.652019887203096,train
384,C(=C(\C(=O)c1ccccc1)/Br)/Cl,11.643159241737507,10.914637737366776,train
385,C(=C(\C(=O)C)/c1ccccc1)/Cl,17.336611199070976,14.200005602413055,train
387,C(=C(\C(=O)N)/c1ccccc1)/Cl,18.066608361242523,15.68897901746766,train
388,C(=C(\C(=O)NC)/c1ccccc1)/Cl,18.42876821606502,16.97499885240518,test
